collected_at,lot_name,free_spaces,occupancy_pct
2026-01-29 23:25:25.190067+00,lot_50,164,60.29
2026-01-29 23:25:25.081504+00,lot_32,37,85.66
2026-01-29 23:25:24.97249+00,lot_30,266,87.59
2026-01-29 23:25:24.864122+00,lot_26,66,84.86
2026-01-29 23:25:24.755503+00,lot_24,111,72.66
2026-01-29 23:25:24.647133+00,lot_6,43,88.89
2026-01-29 23:25:24.536943+00,big_springs_2,408,61.44
2026-01-29 23:25:24.365414+00,big_springs_1,212,56.73
2026-01-29 23:20:31.417428+00,lot_50,160,61.26
2026-01-29 23:20:31.310115+00,lot_32,37,85.66
2026-01-29 23:20:31.202033+00,lot_30,264,87.68
2026-01-29 23:20:31.095031+00,lot_26,53,87.84
2026-01-29 23:20:30.98745+00,lot_24,108,73.4
2026-01-29 23:20:30.879241+00,lot_6,53,86.3
2026-01-29 23:20:30.770743+00,big_springs_2,409,61.34
2026-01-29 23:20:30.606494+00,big_springs_1,209,57.35
2026-01-29 23:15:41.15657+00,lot_50,157,61.99
2026-01-29 23:15:41.046083+00,lot_32,37,85.66
2026-01-29 23:15:40.934707+00,lot_30,251,88.29
2026-01-29 23:15:40.823035+00,lot_26,75,82.8
2026-01-29 23:15:40.71109+00,lot_24,108,73.4
2026-01-29 23:15:40.599382+00,lot_6,53,86.3
2026-01-29 23:15:40.488483+00,big_springs_2,408,61.44
2026-01-29 23:15:40.30625+00,big_springs_1,211,56.94
2026-01-29 23:10:25.286783+00,lot_50,155,62.47
2026-01-29 23:10:25.177055+00,lot_32,42,83.72
2026-01-29 23:10:25.067329+00,lot_30,244,88.61
2026-01-29 23:10:24.957546+00,lot_26,81,81.42
2026-01-29 23:10:24.844896+00,lot_24,104,74.38
2026-01-29 23:10:24.735003+00,lot_6,54,86.05
2026-01-29 23:10:24.624258+00,big_springs_2,401,62.1
2026-01-29 23:10:24.457282+00,big_springs_1,209,57.35
2026-01-29 23:05:16.338908+00,lot_50,150,63.68
2026-01-29 23:05:16.229565+00,lot_32,44,82.95
2026-01-29 23:05:16.119816+00,lot_30,231,89.22
2026-01-29 23:05:16.009745+00,lot_26,83,80.96
2026-01-29 23:05:15.899591+00,lot_24,101,75.12
2026-01-29 23:05:15.789817+00,lot_6,52,86.56
2026-01-29 23:05:15.678491+00,big_springs_2,402,62
2026-01-29 23:05:15.500665+00,big_springs_1,208,57.55
2026-01-29 23:00:27.121414+00,lot_50,147,64.41
2026-01-29 23:00:27.010673+00,lot_32,39,84.88
2026-01-29 23:00:26.900167+00,lot_30,216,89.92
2026-01-29 23:00:26.789518+00,lot_26,93,78.67
2026-01-29 23:00:26.677605+00,lot_24,95,76.6
2026-01-29 23:00:26.56722+00,lot_6,53,86.3
2026-01-29 23:00:26.45611+00,big_springs_2,403,61.91
2026-01-29 23:00:26.288318+00,big_springs_1,210,57.14
2026-01-29 22:55:21.166201+00,lot_50,144,65.13
2026-01-29 22:55:21.055043+00,lot_32,35,86.43
2026-01-29 22:55:20.943048+00,lot_30,198,90.76
2026-01-29 22:55:20.831804+00,lot_26,99,77.29
2026-01-29 22:55:20.720163+00,lot_24,97,76.11
2026-01-29 22:55:20.609137+00,lot_6,56,85.53
2026-01-29 22:55:20.498208+00,big_springs_2,397,62.48
2026-01-29 22:55:20.309525+00,big_springs_1,210,57.14
2026-01-29 22:50:36.616386+00,lot_50,145,64.89
2026-01-29 22:50:36.508885+00,lot_32,34,86.82
2026-01-29 22:50:36.401121+00,lot_30,188,91.23
2026-01-29 22:50:36.292862+00,lot_26,104,76.15
2026-01-29 22:50:36.18408+00,lot_24,95,76.6
2026-01-29 22:50:36.074734+00,lot_6,51,86.82
2026-01-29 22:50:35.965059+00,big_springs_2,398,62.38
2026-01-29 22:50:35.800093+00,big_springs_1,210,57.14
2026-01-29 22:45:19.905085+00,lot_50,144,65.13
2026-01-29 22:45:19.795749+00,lot_32,36,86.05
2026-01-29 22:45:19.686243+00,lot_30,189,91.18
2026-01-29 22:45:19.576523+00,lot_26,108,75.23
2026-01-29 22:45:19.465177+00,lot_24,93,77.09
2026-01-29 22:45:19.354091+00,lot_6,45,88.37
2026-01-29 22:45:19.24259+00,big_springs_2,391,63.04
2026-01-29 22:45:19.057641+00,big_springs_1,209,57.35
2026-01-29 22:40:38.325543+00,lot_50,148,64.16
2026-01-29 22:40:38.217455+00,lot_32,36,86.05
2026-01-29 22:40:38.110161+00,lot_30,192,91.04
2026-01-29 22:40:38.002909+00,lot_26,114,73.85
2026-01-29 22:40:37.895149+00,lot_24,87,78.57
2026-01-29 22:40:37.788108+00,lot_6,44,88.63
2026-01-29 22:40:37.680718+00,big_springs_2,392,62.95
2026-01-29 22:40:37.516919+00,big_springs_1,208,57.55
2026-01-29 22:35:31.302468+00,lot_50,148,64.16
2026-01-29 22:35:31.193461+00,lot_32,38,85.27
2026-01-29 22:35:31.084095+00,lot_30,198,90.76
2026-01-29 22:35:30.975827+00,lot_26,119,72.71
2026-01-29 22:35:30.866281+00,lot_24,84,79.31
2026-01-29 22:35:30.757676+00,lot_6,45,88.37
2026-01-29 22:35:30.648711+00,big_springs_2,390,63.14
2026-01-29 22:35:30.480037+00,big_springs_1,205,58.16
2026-01-29 22:30:35.535822+00,lot_50,145,64.89
2026-01-29 22:30:35.426491+00,lot_32,37,85.66
2026-01-29 22:30:35.316343+00,lot_30,190,91.13
2026-01-29 22:30:35.206867+00,lot_26,128,70.64
2026-01-29 22:30:35.096541+00,lot_24,84,79.31
2026-01-29 22:30:34.987111+00,lot_6,46,88.11
2026-01-29 22:30:34.876857+00,big_springs_2,390,63.14
2026-01-29 22:30:34.708335+00,big_springs_1,203,58.57
2026-01-29 22:25:30.9018+00,lot_50,144,65.13
2026-01-29 22:25:30.795001+00,lot_32,35,86.43
2026-01-29 22:25:30.687857+00,lot_30,187,91.27
2026-01-29 22:25:30.580208+00,lot_26,131,69.95
2026-01-29 22:25:30.471521+00,lot_24,86,78.82
2026-01-29 22:25:30.363303+00,lot_6,38,90.18
2026-01-29 22:25:30.255158+00,big_springs_2,389,63.23
2026-01-29 22:25:30.081781+00,big_springs_1,205,58.16
2026-01-29 22:20:36.266425+00,lot_50,143,65.38
2026-01-29 22:20:36.159279+00,lot_32,36,86.05
2026-01-29 22:20:36.051385+00,lot_30,184,91.41
2026-01-29 22:20:35.94336+00,lot_26,129,70.41
2026-01-29 22:20:35.834826+00,lot_24,89,78.08
2026-01-29 22:20:35.72626+00,lot_6,38,90.18
2026-01-29 22:20:35.618364+00,big_springs_2,386,63.52
2026-01-29 22:20:35.455586+00,big_springs_1,205,58.16
2026-01-29 22:15:16.282031+00,lot_50,142,65.62
2026-01-29 22:15:16.171385+00,lot_32,37,85.66
2026-01-29 22:15:16.062162+00,lot_30,166,92.25
2026-01-29 22:15:15.952342+00,lot_26,128,70.64
2026-01-29 22:15:15.841203+00,lot_24,89,78.08
2026-01-29 22:15:15.730873+00,lot_6,39,89.92
2026-01-29 22:15:15.619744+00,big_springs_2,380,64.08
2026-01-29 22:15:15.447917+00,big_springs_1,203,58.57
2026-01-29 22:10:41.036897+00,lot_50,135,67.31
2026-01-29 22:10:40.929498+00,lot_32,32,87.6
2026-01-29 22:10:40.821924+00,lot_30,118,94.49
2026-01-29 22:10:40.714914+00,lot_26,128,70.64
2026-01-29 22:10:40.605938+00,lot_24,90,77.83
2026-01-29 22:10:40.498945+00,lot_6,38,90.18
2026-01-29 22:10:40.391449+00,big_springs_2,376,64.46
2026-01-29 22:10:40.229056+00,big_springs_1,201,58.98
2026-01-29 22:05:17.981568+00,lot_50,129,68.77
2026-01-29 22:05:17.872417+00,lot_32,29,88.76
2026-01-29 22:05:17.764141+00,lot_30,64,97.01
2026-01-29 22:05:17.656268+00,lot_26,127,70.87
2026-01-29 22:05:17.547349+00,lot_24,84,79.31
2026-01-29 22:05:17.438835+00,lot_6,39,89.92
2026-01-29 22:05:17.330856+00,big_springs_2,373,64.74
2026-01-29 22:05:17.164379+00,big_springs_1,201,58.98
2026-01-29 22:00:34.242547+00,lot_50,121,70.7
2026-01-29 22:00:34.135388+00,lot_32,22,91.47
2026-01-29 22:00:34.028257+00,lot_30,12,99.44
2026-01-29 22:00:33.921493+00,lot_26,125,71.33
2026-01-29 22:00:33.814723+00,lot_24,78,80.79
2026-01-29 22:00:33.706879+00,lot_6,37,90.44
2026-01-29 22:00:33.599516+00,big_springs_2,368,65.22
2026-01-29 22:00:33.435496+00,big_springs_1,200,59.18
2026-01-29 21:55:20.438123+00,lot_50,116,71.91
2026-01-29 21:55:20.327222+00,lot_32,18,93.02
2026-01-29 21:55:20.216069+00,lot_30,0,100
2026-01-29 21:55:20.104331+00,lot_26,126,71.1
2026-01-29 21:55:19.99281+00,lot_24,72,82.27
2026-01-29 21:55:19.881338+00,lot_6,34,91.21
2026-01-29 21:55:19.77022+00,big_springs_2,369,65.12
2026-01-29 21:55:19.601748+00,big_springs_1,199,59.39
2026-01-29 21:50:30.480051+00,lot_50,117,71.67
2026-01-29 21:50:30.370868+00,lot_32,14,94.57
2026-01-29 21:50:30.263009+00,lot_30,24,98.88
2026-01-29 21:50:30.154889+00,lot_26,127,70.87
2026-01-29 21:50:30.045106+00,lot_24,72,82.27
2026-01-29 21:50:29.936092+00,lot_6,42,89.15
2026-01-29 21:50:29.82802+00,big_springs_2,371,64.93
2026-01-29 21:50:29.663358+00,big_springs_1,199,59.39
2026-01-29 21:45:26.222929+00,lot_50,118,71.43
2026-01-29 21:45:26.115418+00,lot_32,10,96.12
2026-01-29 21:45:26.006999+00,lot_30,16,99.25
2026-01-29 21:45:25.898168+00,lot_26,127,70.87
2026-01-29 21:45:25.789087+00,lot_24,77,81.03
2026-01-29 21:45:25.680965+00,lot_6,39,89.92
2026-01-29 21:45:25.571554+00,big_springs_2,374,64.65
2026-01-29 21:45:25.394749+00,big_springs_1,201,58.98
2026-01-29 21:40:31.918164+00,lot_50,116,71.91
2026-01-29 21:40:31.806855+00,lot_32,7,97.29
2026-01-29 21:40:31.696977+00,lot_30,30,98.6
2026-01-29 21:40:31.585898+00,lot_26,130,70.18
2026-01-29 21:40:31.476098+00,lot_24,79,80.54
2026-01-29 21:40:31.366058+00,lot_6,42,89.15
2026-01-29 21:40:31.255876+00,big_springs_2,380,64.08
2026-01-29 21:40:31.088586+00,big_springs_1,202,58.78
2026-01-29 21:35:30.595452+00,lot_50,116,71.91
2026-01-29 21:35:30.48471+00,lot_32,11,95.74
2026-01-29 21:35:30.376338+00,lot_30,48,97.76
2026-01-29 21:35:30.267626+00,lot_26,136,68.81
2026-01-29 21:35:30.158682+00,lot_24,75,81.53
2026-01-29 21:35:30.049724+00,lot_6,40,89.66
2026-01-29 21:35:29.941633+00,big_springs_2,378,64.27
2026-01-29 21:35:29.778727+00,big_springs_1,202,58.78
2026-01-29 21:30:21.142977+00,lot_50,121,70.7
2026-01-29 21:30:21.04443+00,lot_32,11,95.74
2026-01-29 21:30:20.944283+00,lot_30,46,97.85
2026-01-29 21:30:20.84495+00,lot_26,137,68.58
2026-01-29 21:30:20.746518+00,lot_24,68,83.25
2026-01-29 21:30:20.648365+00,lot_6,36,90.7
2026-01-29 21:30:20.549783+00,big_springs_2,378,64.27
2026-01-29 21:30:20.389631+00,big_springs_1,200,59.18
2026-01-29 21:25:28.798059+00,lot_50,120,70.94
2026-01-29 21:25:28.686981+00,lot_32,15,94.19
2026-01-29 21:25:28.576779+00,lot_30,67,96.87
2026-01-29 21:25:28.465908+00,lot_26,139,68.12
2026-01-29 21:25:28.354907+00,lot_24,68,83.25
2026-01-29 21:25:28.243968+00,lot_6,40,89.66
2026-01-29 21:25:28.133086+00,big_springs_2,385,63.61
2026-01-29 21:25:27.958468+00,big_springs_1,200,59.18
2026-01-29 21:20:37.55553+00,lot_50,119,71.19
2026-01-29 21:20:37.44492+00,lot_32,15,94.19
2026-01-29 21:20:37.334572+00,lot_30,78,96.36
2026-01-29 21:20:37.223768+00,lot_26,137,68.58
2026-01-29 21:20:37.112886+00,lot_24,71,82.51
2026-01-29 21:20:37.002327+00,lot_6,41,89.41
2026-01-29 21:20:36.891062+00,big_springs_2,387,63.42
2026-01-29 21:20:36.713954+00,big_springs_1,199,59.39
2026-01-29 21:15:39.965151+00,lot_50,120,70.94
2026-01-29 21:15:39.856866+00,lot_32,15,94.19
2026-01-29 21:15:39.74917+00,lot_30,78,96.36
2026-01-29 21:15:39.640268+00,lot_26,137,68.58
2026-01-29 21:15:39.531698+00,lot_24,73,82.02
2026-01-29 21:15:39.42345+00,lot_6,37,90.44
2026-01-29 21:15:39.314514+00,big_springs_2,393,62.85
2026-01-29 21:15:39.144224+00,big_springs_1,204,58.37
2026-01-29 21:10:27.742184+00,lot_50,119,71.19
2026-01-29 21:10:27.63292+00,lot_32,16,93.8
2026-01-29 21:10:27.523524+00,lot_30,82,96.17
2026-01-29 21:10:27.407798+00,lot_26,138,68.35
2026-01-29 21:10:27.298096+00,lot_24,74,81.77
2026-01-29 21:10:27.186609+00,lot_6,38,90.18
2026-01-29 21:10:27.07692+00,big_springs_2,396,62.57
2026-01-29 21:10:26.907922+00,big_springs_1,204,58.37
2026-01-29 21:05:16.081677+00,lot_50,122,70.46
2026-01-29 21:05:15.982381+00,lot_32,17,93.41
2026-01-29 21:05:15.883944+00,lot_30,74,96.55
2026-01-29 21:05:15.785592+00,lot_26,138,68.35
2026-01-29 21:05:15.685684+00,lot_24,70,82.76
2026-01-29 21:05:15.587265+00,lot_6,35,90.96
2026-01-29 21:05:15.486262+00,big_springs_2,401,62.1
2026-01-29 21:05:15.33217+00,big_springs_1,204,58.37
2026-01-29 21:00:49.307945+00,lot_50,123,70.22
2026-01-29 21:00:49.198058+00,lot_32,16,93.8
2026-01-29 21:00:49.087004+00,lot_30,71,96.69
2026-01-29 21:00:48.976773+00,lot_26,137,68.58
2026-01-29 21:00:48.866618+00,lot_24,69,83
2026-01-29 21:00:48.755792+00,lot_6,37,90.44
2026-01-29 21:00:48.644845+00,big_springs_2,400,62.19
2026-01-29 21:00:48.475199+00,big_springs_1,206,57.96
2026-01-29 20:55:24.399938+00,lot_50,124,69.98
2026-01-29 20:55:24.2918+00,lot_32,13,94.96
2026-01-29 20:55:24.183558+00,lot_30,75,96.5
2026-01-29 20:55:24.076036+00,lot_26,140,67.89
2026-01-29 20:55:23.968969+00,lot_24,74,81.77
2026-01-29 20:55:23.86208+00,lot_6,40,89.66
2026-01-29 20:55:23.754452+00,big_springs_2,400,62.19
2026-01-29 20:55:23.589361+00,big_springs_1,205,58.16
2026-01-29 20:50:30.055805+00,lot_50,126,69.49
2026-01-29 20:50:29.949142+00,lot_32,14,94.57
2026-01-29 20:50:29.842742+00,lot_30,68,96.83
2026-01-29 20:50:29.736378+00,lot_26,140,67.89
2026-01-29 20:50:29.62941+00,lot_24,75,81.53
2026-01-29 20:50:29.522714+00,lot_6,42,89.15
2026-01-29 20:50:29.415781+00,big_springs_2,403,61.91
2026-01-29 20:50:29.251869+00,big_springs_1,206,57.96
2026-01-29 20:45:31.086015+00,lot_50,125,69.73
2026-01-29 20:45:30.974686+00,lot_32,14,94.57
2026-01-29 20:45:30.863596+00,lot_30,64,97.01
2026-01-29 20:45:30.752742+00,lot_26,140,67.89
2026-01-29 20:45:30.640739+00,lot_24,70,82.76
2026-01-29 20:45:30.530938+00,lot_6,46,88.11
2026-01-29 20:45:30.418974+00,big_springs_2,410,61.25
2026-01-29 20:45:30.240216+00,big_springs_1,201,58.98
2026-01-29 20:40:43.757205+00,lot_50,129,68.77
2026-01-29 20:40:43.648554+00,lot_32,15,94.19
2026-01-29 20:40:43.540175+00,lot_30,71,96.69
2026-01-29 20:40:43.431781+00,lot_26,140,67.89
2026-01-29 20:40:43.323042+00,lot_24,66,83.74
2026-01-29 20:40:43.214843+00,lot_6,42,89.15
2026-01-29 20:40:43.105006+00,big_springs_2,409,61.34
2026-01-29 20:40:42.939313+00,big_springs_1,201,58.98
2026-01-29 20:35:30.911867+00,lot_50,128,69.01
2026-01-29 20:35:30.802055+00,lot_32,16,93.8
2026-01-29 20:35:30.68965+00,lot_30,40,98.13
2026-01-29 20:35:30.579843+00,lot_26,149,65.83
2026-01-29 20:35:30.466907+00,lot_24,68,83.25
2026-01-29 20:35:30.35658+00,lot_6,47,87.86
2026-01-29 20:35:30.247153+00,big_springs_2,418,60.49
2026-01-29 20:35:30.077573+00,big_springs_1,198,59.59
2026-01-29 20:31:02.330069+00,lot_50,123,70.22
2026-01-29 20:31:02.22246+00,lot_32,14,94.57
2026-01-29 20:31:02.11391+00,lot_30,0,100
2026-01-29 20:31:02.005748+00,lot_26,144,66.97
2026-01-29 20:31:01.897727+00,lot_24,59,85.47
2026-01-29 20:31:01.789522+00,lot_6,45,88.37
2026-01-29 20:31:01.68149+00,big_springs_2,416,60.68
2026-01-29 20:31:01.512819+00,big_springs_1,199,59.39
2026-01-29 20:25:28.202058+00,lot_50,119,71.19
2026-01-29 20:25:28.094539+00,lot_32,13,94.96
2026-01-29 20:25:27.985966+00,lot_30,0,100
2026-01-29 20:25:27.878273+00,lot_26,141,67.66
2026-01-29 20:25:27.770561+00,lot_24,57,85.96
2026-01-29 20:25:27.661232+00,lot_6,41,89.41
2026-01-29 20:25:27.551568+00,big_springs_2,423,60.02
2026-01-29 20:25:27.381245+00,big_springs_1,200,59.18
2026-01-29 20:20:46.663132+00,lot_50,114,72.4
2026-01-29 20:20:46.551918+00,lot_32,12,95.35
2026-01-29 20:20:46.440861+00,lot_30,0,100
2026-01-29 20:20:46.329977+00,lot_26,146,66.51
2026-01-29 20:20:46.219557+00,lot_24,58,85.71
2026-01-29 20:20:46.107522+00,lot_6,32,91.73
2026-01-29 20:20:45.996972+00,big_springs_2,425,59.83
2026-01-29 20:20:45.827824+00,big_springs_1,203,58.57
2026-01-29 20:15:27.049181+00,lot_50,120,70.94
2026-01-29 20:15:26.93749+00,lot_32,12,95.35
2026-01-29 20:15:26.825366+00,lot_30,0,100
2026-01-29 20:15:26.713515+00,lot_26,146,66.51
2026-01-29 20:15:26.593552+00,lot_24,70,82.76
2026-01-29 20:15:26.482295+00,lot_6,30,92.25
2026-01-29 20:15:26.368224+00,big_springs_2,432,59.17
2026-01-29 20:15:26.198859+00,big_springs_1,202,58.78
2026-01-29 20:10:25.379115+00,lot_50,123,70.22
2026-01-29 20:10:25.268236+00,lot_32,15,94.19
2026-01-29 20:10:25.156255+00,lot_30,0,100
2026-01-29 20:10:25.045155+00,lot_26,148,66.06
2026-01-29 20:10:24.933834+00,lot_24,67,83.5
2026-01-29 20:10:24.822335+00,lot_6,27,93.02
2026-01-29 20:10:24.711102+00,big_springs_2,437,58.7
2026-01-29 20:10:24.540338+00,big_springs_1,202,58.78
2026-01-29 20:05:31.886826+00,lot_50,127,69.25
2026-01-29 20:05:31.775503+00,lot_32,16,93.8
2026-01-29 20:05:31.664275+00,lot_30,8,99.63
2026-01-29 20:05:31.552612+00,lot_26,153,64.91
2026-01-29 20:05:31.441595+00,lot_24,61,84.98
2026-01-29 20:05:31.330939+00,lot_6,26,93.28
2026-01-29 20:05:31.219299+00,big_springs_2,438,58.6
2026-01-29 20:05:31.043841+00,big_springs_1,203,58.57
2026-01-29 20:00:18.693226+00,lot_50,133,67.8
2026-01-29 20:00:18.58335+00,lot_32,17,93.41
2026-01-29 20:00:18.473078+00,lot_30,13,99.39
2026-01-29 20:00:18.363122+00,lot_26,154,64.68
2026-01-29 20:00:18.253393+00,lot_24,64,84.24
2026-01-29 20:00:18.143799+00,lot_6,28,92.76
2026-01-29 20:00:18.033806+00,big_springs_2,439,58.51
2026-01-29 20:00:17.864792+00,big_springs_1,204,58.37
2026-01-29 19:55:24.609599+00,lot_50,134,67.55
2026-01-29 19:55:24.501627+00,lot_32,12,95.35
2026-01-29 19:55:24.39217+00,lot_30,26,98.79
2026-01-29 19:55:24.284354+00,lot_26,154,64.68
2026-01-29 19:55:24.173307+00,lot_24,64,84.24
2026-01-29 19:55:24.063873+00,lot_6,27,93.02
2026-01-29 19:55:23.954622+00,big_springs_2,443,58.13
2026-01-29 19:55:23.790925+00,big_springs_1,203,58.57
2026-01-29 19:50:45.339829+00,lot_50,140,66.1
2026-01-29 19:50:45.230122+00,lot_32,15,94.19
2026-01-29 19:50:45.118968+00,lot_30,22,98.97
2026-01-29 19:50:45.009669+00,lot_26,158,63.76
2026-01-29 19:50:44.898918+00,lot_24,66,83.74
2026-01-29 19:50:44.788521+00,lot_6,23,94.06
2026-01-29 19:50:44.679195+00,big_springs_2,449,57.56
2026-01-29 19:50:44.509045+00,big_springs_1,204,58.37
2026-01-29 19:45:29.896971+00,lot_50,143,65.38
2026-01-29 19:45:29.786935+00,lot_32,17,93.41
2026-01-29 19:45:29.676074+00,lot_30,39,98.18
2026-01-29 19:45:29.563975+00,lot_26,156,64.22
2026-01-29 19:45:29.452128+00,lot_24,69,83
2026-01-29 19:45:29.341696+00,lot_6,0,100
2026-01-29 19:45:29.229754+00,big_springs_2,457,56.81
2026-01-29 19:45:29.059803+00,big_springs_1,203,58.57
2026-01-29 19:40:33.378915+00,lot_50,144,65.13
2026-01-29 19:40:33.268702+00,lot_32,23,91.09
2026-01-29 19:40:33.158934+00,lot_30,35,98.37
2026-01-29 19:40:33.049429+00,lot_26,158,63.76
2026-01-29 19:40:32.94102+00,lot_24,73,82.02
2026-01-29 19:40:32.831509+00,lot_6,0,100
2026-01-29 19:40:32.721697+00,big_springs_2,461,56.43
2026-01-29 19:40:32.556349+00,big_springs_1,202,58.78
2026-01-29 19:35:31.125477+00,lot_50,147,64.41
2026-01-29 19:35:31.015123+00,lot_32,22,91.47
2026-01-29 19:35:30.904573+00,lot_30,26,98.79
2026-01-29 19:35:30.793023+00,lot_26,161,63.07
2026-01-29 19:35:30.683427+00,lot_24,76,81.28
2026-01-29 19:35:30.57377+00,lot_6,0,100
2026-01-29 19:35:30.46328+00,big_springs_2,464,56.14
2026-01-29 19:35:30.293738+00,big_springs_1,200,59.18
2026-01-29 19:30:27.409918+00,lot_50,146,64.65
2026-01-29 19:30:27.299724+00,lot_32,22,91.47
2026-01-29 19:30:27.190498+00,lot_30,47,97.81
2026-01-29 19:30:27.079787+00,lot_26,159,63.53
2026-01-29 19:30:26.970025+00,lot_24,81,80.05
2026-01-29 19:30:26.85923+00,lot_6,0,100
2026-01-29 19:30:26.748409+00,big_springs_2,469,55.67
2026-01-29 19:30:26.581013+00,big_springs_1,200,59.18
2026-01-29 19:25:24.062241+00,lot_50,148,64.16
2026-01-29 19:25:23.963913+00,lot_32,24,90.7
2026-01-29 19:25:23.865614+00,lot_30,56,97.39
2026-01-29 19:25:23.767185+00,lot_26,162,62.84
2026-01-29 19:25:23.666754+00,lot_24,79,80.54
2026-01-29 19:25:23.56795+00,lot_6,0,100
2026-01-29 19:25:23.46549+00,big_springs_2,473,55.29
2026-01-29 19:25:23.313975+00,big_springs_1,202,58.78
2026-01-29 19:20:37.108178+00,lot_50,148,64.16
2026-01-29 19:20:36.996656+00,lot_32,24,90.7
2026-01-29 19:20:36.88557+00,lot_30,72,96.64
2026-01-29 19:20:36.774343+00,lot_26,164,62.39
2026-01-29 19:20:36.663093+00,lot_24,81,80.05
2026-01-29 19:20:36.551747+00,lot_6,0,100
2026-01-29 19:20:36.43801+00,big_springs_2,480,54.63
2026-01-29 19:20:36.2513+00,big_springs_1,201,58.98
2026-01-29 19:15:20.788593+00,lot_50,145,64.89
2026-01-29 19:15:20.681631+00,lot_32,26,89.92
2026-01-29 19:15:20.574596+00,lot_30,83,96.13
2026-01-29 19:15:20.468094+00,lot_26,161,63.07
2026-01-29 19:15:20.361098+00,lot_24,80,80.3
2026-01-29 19:15:20.253148+00,lot_6,2,99.48
2026-01-29 19:15:20.145197+00,big_springs_2,487,53.97
2026-01-29 19:15:19.968545+00,big_springs_1,201,58.98
2026-01-29 19:10:45.165138+00,lot_50,146,64.65
2026-01-29 19:10:45.054442+00,lot_32,21,91.86
2026-01-29 19:10:44.943038+00,lot_30,60,97.2
2026-01-29 19:10:44.832027+00,lot_26,168,61.47
2026-01-29 19:10:44.722478+00,lot_24,88,78.33
2026-01-29 19:10:44.612807+00,lot_6,6,98.45
2026-01-29 19:10:44.502692+00,big_springs_2,487,53.97
2026-01-29 19:10:44.33611+00,big_springs_1,202,58.78
2026-01-29 19:05:30.945959+00,lot_50,149,63.92
2026-01-29 19:05:30.846611+00,lot_32,16,93.8
2026-01-29 19:05:30.747058+00,lot_30,49,97.71
2026-01-29 19:05:30.647091+00,lot_26,170,61.01
2026-01-29 19:05:30.547694+00,lot_24,93,77.09
2026-01-29 19:05:30.447387+00,lot_6,8,97.93
2026-01-29 19:05:30.346687+00,big_springs_2,487,53.97
2026-01-29 19:05:30.196242+00,big_springs_1,203,58.57
2026-01-29 19:00:25.969204+00,lot_50,147,64.41
2026-01-29 19:00:25.861715+00,lot_32,9,96.51
2026-01-29 19:00:25.754049+00,lot_30,20,99.07
2026-01-29 19:00:25.645175+00,lot_26,174,60.09
2026-01-29 19:00:25.537162+00,lot_24,91,77.59
2026-01-29 19:00:25.428656+00,lot_6,11,97.16
2026-01-29 19:00:25.320672+00,big_springs_2,489,53.78
2026-01-29 19:00:25.154761+00,big_springs_1,203,58.57
2026-01-29 18:55:54.643484+00,lot_50,145,64.89
2026-01-29 18:55:54.532557+00,lot_32,6,97.67
2026-01-29 18:55:54.420734+00,lot_30,3,99.86
2026-01-29 18:55:54.30957+00,lot_26,176,59.63
2026-01-29 18:55:54.198272+00,lot_24,91,77.59
2026-01-29 18:55:54.087252+00,lot_6,12,96.9
2026-01-29 18:55:53.975332+00,big_springs_2,495,53.21
2026-01-29 18:55:53.803855+00,big_springs_1,202,58.78
2026-01-29 18:50:22.029551+00,lot_50,146,64.65
2026-01-29 18:50:21.920976+00,lot_32,5,98.06
2026-01-29 18:50:21.812419+00,lot_30,61,97.15
2026-01-29 18:50:21.703248+00,lot_26,183,58.03
2026-01-29 18:50:21.5955+00,lot_24,95,76.6
2026-01-29 18:50:21.487525+00,lot_6,27,93.02
2026-01-29 18:50:21.378753+00,big_springs_2,498,52.93
